user_id,item_id,gender,age_group,category,device,hour,price,user_click_count,item_ctr,label
153,353,M,10s,fashion,pc,7,275.77,6,0.3890231448227571,0
861,193,F,40s,electronics,pc,0,163.74,6,0.076588245748622,1
914,237,M,50s,food,mobile,0,464.77,4,0.23253500035231345,0
896,387,F,40s,sports,mobile,4,410.02,5,0.2210223157416595,1
878,426,M,50s,book,tablet,7,157.88,10,0.34881232953718494,1
338,277,M,50s,fashion,mobile,0,14.06,8,0.2535374012600428,0
706,227,F,40s,book,pc,2,499.03,4,0.3074752184953186,0
822,233,F,20s,book,mobile,21,343.26,5,0.16558647155106737,0
163,40,F,50s,book,mobile,16,215.74,6,0.24086649731577375,0
720,323,F,10s,book,tablet,2,147.79,4,0.15963523562286563,0
957,153,F,40s,fashion,mobile,0,7.19,7,0.12731787030461303,0
681,127,M,20s,food,pc,3,81.21,6,0.501920066586086,0
996,237,M,40s,sports,pc,8,7.91,5,0.5704068010686602,0
161,486,F,30s,food,pc,12,300.8,2,0.1816448522671365,0
580,493,M,10s,fashion,mobile,4,333.35,7,0.0995881529791421,0
801,55,F,30s,sports,mobile,13,384.56,6,0.11705904110207963,0
398,468,M,50s,electronics,pc,18,97.56,8,0.051152134089644474,1
277,436,M,50s,food,mobile,22,52.51,2,0.050324425544574135,0
816,172,F,30s,fashion,tablet,13,326.98,6,0.2145636201585745,0
916,109,F,30s,fashion,tablet,21,252.45,7,0.2141898501321951,0
504,354,F,50s,fashion,tablet,3,438.46,7,0.14339624792965466,0
896,469,M,20s,sports,tablet,3,268.97,3,0.16161179415189458,0
392,184,F,10s,book,pc,8,225.19,6,0.56308177761988,1
135,439,F,40s,electronics,mobile,1,246.57,5,0.57654691453387,1
195,368,F,30s,sports,tablet,9,392.25,2,0.21942715133418841,0
401,471,F,10s,sports,pc,17,14.06,4,0.37586310836716386,0
640,198,F,40s,food,tablet,6,459.51,2,0.10477001084799877,0
33,371,F,40s,electronics,mobile,20,358.52,2,0.09649571085179964,0
688,373,M,30s,fashion,tablet,13,443.22,2,0.3923747435433631,0
460,461,M,20s,sports,tablet,20,480.0,6,0.23496453775903195,0
955,497,M,20s,electronics,tablet,14,116.87,3,0.33138456816564604,0
883,87,M,10s,food,tablet,9,291.28,3,0.1804452144688921,0
470,201,F,10s,book,mobile,4,245.59,3,0.31086137349026455,0
375,337,F,50s,electronics,pc,7,271.12,12,0.06281591086008272,1
22,322,M,20s,fashion,tablet,21,28.41,6,0.16233469821482382,0
750,275,M,10s,sports,pc,20,457.42,5,0.3026071738406355,0
670,211,M,50s,book,mobile,4,477.57,5,0.11950746277471747,0
38,391,F,40s,food,mobile,4,344.14,9,0.11153640939144613,0
230,118,F,10s,fashion,tablet,13,132.85,5,0.039997026438899866,0
365,191,F,50s,book,pc,0,394.67,7,0.148438616686342,0
563,42,M,20s,food,tablet,4,366.77,3,0.319360730643583,0
438,42,M,40s,fashion,mobile,18,289.42,5,0.08539088953334834,0
776,315,M,10s,sports,tablet,21,89.27,7,0.022089189670089077,0
283,276,M,20s,food,tablet,11,104.58,5,0.4352144899043672,0
27,329,M,40s,book,pc,14,296.76,5,0.36305012483360644,0
226,17,F,30s,fashion,mobile,2,68.77,4,0.050740724763885046,0
277,283,F,20s,electronics,tablet,0,363.35,6,0.4300559498435338,0
798,431,F,30s,fashion,tablet,23,110.24,5,0.3141789527728778,0
609,258,F,10s,book,tablet,11,455.69,4,0.13468127745895989,0
284,63,F,50s,book,pc,12,450.36,6,0.11812396150892433,0
879,62,M,10s,electronics,mobile,13,150.33,9,0.20996452928666126,1
960,100,F,20s,book,tablet,9,46.28,5,0.5543989720803594,0
481,19,M,30s,fashion,tablet,19,307.65,6,0.19619102210113057,0
453,17,F,30s,food,tablet,13,226.97,7,0.12384534479649645,0
829,325,M,40s,fashion,mobile,13,76.14,5,0.10296009990410684,0
816,423,M,10s,book,pc,12,268.08,5,0.23994580937651344,0
659,466,M,10s,electronics,pc,20,496.4,7,0.25862577103422535,0
516,373,M,20s,electronics,tablet,2,39.15,2,0.3768063582892095,0
547,246,M,30s,sports,tablet,23,135.63,14,0.20420835662473763,0
192,251,M,20s,electronics,pc,18,271.61,3,0.10459799502634888,0
49,455,F,20s,electronics,pc,19,397.71,3,0.15312921269069954,0
512,81,M,30s,book,pc,9,14.29,7,0.3571278560835693,0
17,39,M,20s,food,tablet,11,367.72,5,0.3344990256032345,0
172,36,F,30s,food,tablet,22,74.24,3,0.15386533591014326,0
220,424,M,20s,book,pc,1,416.19,6,0.14275982612791732,0
158,429,F,50s,electronics,pc,0,347.63,10,0.4578280388208459,0
477,388,F,20s,fashion,mobile,3,230.97,3,0.07784519298239068,0
46,486,M,20s,food,tablet,7,411.68,5,0.26721471545431075,0
373,409,M,50s,book,mobile,16,367.86,4,0.19746602687595252,0
518,197,F,10s,fashion,pc,13,380.8,4,0.1041195123042925,0
99,158,M,30s,electronics,tablet,13,148.59,5,0.020265854263362217,0
892,204,F,40s,book,tablet,18,311.61,1,0.28149355052155134,0
745,196,M,50s,food,mobile,3,74.85,6,0.019688533732821326,0
37,216,F,10s,fashion,mobile,19,411.33,2,0.21939229308104155,0
280,285,M,20s,fashion,mobile,15,265.74,4,0.49698351117869005,0
349,457,M,10s,food,mobile,18,413.32,13,0.33556383853299393,0
497,196,F,50s,fashion,tablet,18,109.52,9,0.48014004758838746,1
302,307,F,20s,food,pc,12,69.52,4,0.11073572929403015,1
181,152,F,10s,book,pc,6,346.04,1,0.2593595032815062,0
607,14,F,40s,sports,pc,23,33.91,6,0.36238934513495696,0
99,325,M,30s,electronics,mobile,13,125.77,8,0.23117591304418172,0
700,146,F,30s,book,pc,9,454.81,7,0.2926490151359511,0
993,426,F,50s,electronics,mobile,13,70.72,5,0.32753113783892646,0
116,57,M,20s,electronics,mobile,19,190.9,7,0.18035979992901802,0
191,211,M,20s,food,pc,10,473.06,6,0.2168708980166577,0
253,268,F,30s,sports,pc,10,14.9,6,0.13590538127755775,0
981,210,M,10s,electronics,pc,14,225.43,6,0.16653953841046898,0
928,17,F,20s,electronics,tablet,7,394.3,6,0.13662746649427013,1
983,286,M,40s,book,mobile,23,454.95,4,0.14702204127783394,0
161,344,F,40s,sports,tablet,21,369.11,7,0.18624494896438443,0
256,203,M,20s,sports,pc,16,444.75,8,0.2514753388466264,0
323,99,F,20s,electronics,tablet,22,22.01,4,0.3670017057504163,1
128,279,F,30s,sports,tablet,22,54.44,3,0.5536975511620541,0
18,209,M,50s,book,pc,20,370.17,1,0.17721505424912443,0
793,129,M,30s,food,pc,5,377.9,6,0.1425483718491666,0
735,335,F,50s,electronics,mobile,13,304.61,2,0.25523375107255114,0
566,288,F,40s,fashion,mobile,8,366.49,3,0.35232013701509013,0
570,252,M,50s,electronics,tablet,2,429.74,4,0.3325613487165125,0
323,265,M,30s,electronics,pc,11,275.01,9,0.04262558713714416,0
872,271,M,20s,food,mobile,3,473.93,4,0.4494350991425914,0
686,412,M,50s,fashion,mobile,14,348.65,5,0.16907454684370174,0
792,408,M,30s,fashion,tablet,12,238.63,4,0.23584601725960264,0
626,188,M,40s,fashion,tablet,17,213.65,2,0.13884629011461266,0
288,419,M,50s,food,tablet,13,376.33,8,0.2078120496531357,0
943,214,M,40s,sports,pc,12,317.08,9,0.29241418771378247,0
854,283,M,40s,fashion,mobile,8,409.63,9,0.1800348625846042,0
663,211,F,10s,sports,mobile,4,391.59,7,0.5958533972472311,0
962,365,M,50s,book,mobile,18,264.48,4,0.15732083538265385,0
639,76,M,30s,food,tablet,7,473.12,4,0.1737327859905865,0
155,148,F,50s,sports,pc,12,353.61,9,0.17328928070640173,0
490,321,F,50s,fashion,tablet,8,104.42,4,0.20826935486079878,0
386,213,F,40s,fashion,tablet,16,311.15,11,0.2565392250605284,0
986,433,F,40s,sports,pc,4,104.9,8,0.3372186766053074,0
785,109,F,40s,sports,pc,8,281.63,4,0.13176382837652667,0
104,129,F,40s,book,tablet,10,396.02,5,0.12907158244338438,0
929,10,M,30s,food,pc,1,407.19,5,0.39364743723621315,0
393,47,F,20s,electronics,tablet,12,327.16,6,0.1296929685915028,0
811,379,F,10s,book,mobile,0,392.74,2,0.04093355786045995,0
246,315,F,40s,book,pc,7,238.76,7,0.19375073923251612,0
176,96,M,40s,book,mobile,14,277.57,6,0.1466862280576329,0
39,446,F,10s,fashion,pc,21,440.41,2,0.13731316443365457,0
477,103,M,40s,sports,tablet,1,249.07,5,0.28069523341305874,0
682,380,F,20s,food,tablet,2,178.71,3,0.034145138143247426,0
759,342,F,50s,fashion,tablet,20,399.51,2,0.09986134759205559,0
538,146,M,10s,book,tablet,16,29.98,7,0.3367993582697008,0
867,368,M,30s,food,tablet,17,479.39,3,0.143757281442206,0
818,430,F,10s,fashion,tablet,16,173.33,3,0.17996631265142707,0
921,416,M,20s,electronics,pc,13,316.66,0,0.12198093986266936,0
408,27,M,30s,book,pc,10,344.3,7,0.3310874194320898,0
525,220,F,50s,fashion,mobile,22,72.85,6,0.08287737806510469,0
828,18,F,40s,fashion,pc,22,412.32,6,0.3160588710082637,0
506,167,F,10s,book,pc,13,288.2,4,0.24373130212805297,0
903,433,M,30s,electronics,mobile,4,167.32,5,0.20811114416671486,0
825,477,F,10s,sports,mobile,5,426.09,3,0.07271127725160467,0
36,82,F,50s,electronics,tablet,18,314.41,10,0.18571112420461477,1
685,428,M,10s,book,mobile,10,393.96,2,0.08166392686303967,0
20,72,M,30s,sports,mobile,1,496.19,2,0.09186704957899909,0
321,310,F,20s,fashion,pc,9,69.49,3,0.12149329390386251,0
776,479,M,30s,electronics,tablet,12,376.05,10,0.10710924102817208,0
512,254,F,10s,electronics,mobile,1,380.05,5,0.05773831300631141,0
400,162,M,50s,sports,tablet,13,437.97,6,0.2305871265651673,0
654,327,F,40s,fashion,tablet,16,206.99,5,0.08427143307988354,0
972,420,M,40s,electronics,mobile,8,435.48,8,0.1253480001770676,0
883,402,M,50s,sports,mobile,7,321.74,7,0.3496133794857166,0
471,38,M,10s,electronics,mobile,7,39.04,0,0.10025327292901277,0
143,443,M,50s,fashion,mobile,6,20.6,9,0.10927075184295681,0
92,393,F,10s,fashion,tablet,15,243.34,5,0.4318428132445559,0
354,201,M,30s,food,pc,18,393.99,6,0.19890682284872965,0
834,494,F,20s,sports,tablet,23,195.19,5,0.12421079654474405,1
800,200,M,10s,book,tablet,16,426.66,5,0.082979396711593,0
727,255,M,40s,electronics,tablet,0,248.6,2,0.13365534237804044,0
959,179,F,40s,fashion,mobile,12,18.01,5,0.26956337597783536,0
854,35,M,20s,electronics,mobile,15,486.96,4,0.1735789581418593,0
51,82,M,10s,electronics,pc,5,247.36,2,0.1297378469002244,0
665,389,F,20s,book,pc,14,326.82,6,0.15256015210448393,0
698,398,M,30s,fashion,pc,11,103.65,6,0.3903434572453718,1
575,220,F,20s,food,tablet,23,152.18,5,0.271430782814597,0
190,158,M,30s,sports,pc,7,244.72,3,0.11147462405516188,0
125,4,M,40s,electronics,tablet,0,428.81,4,0.2407417639463857,0
150,167,M,30s,book,mobile,10,55.47,4,0.21361998392295514,0
314,468,F,10s,book,tablet,14,391.27,4,0.2931627342496959,0
570,448,M,10s,sports,mobile,0,291.78,5,0.11717588012196124,0
342,409,M,10s,sports,mobile,15,252.33,5,0.12630319403819934,1
305,412,M,10s,fashion,pc,6,438.91,6,0.48887372047146854,0
692,204,M,50s,electronics,mobile,0,63.47,3,0.4867212638639535,0
682,194,M,30s,electronics,pc,1,495.42,7,0.38033796267050873,0
838,235,M,10s,sports,pc,7,428.04,4,0.26107494243805957,0
783,206,M,20s,food,pc,23,166.24,5,0.287724291612486,0
54,150,M,20s,electronics,tablet,10,228.53,4,0.0821892119880233,0
444,159,M,50s,book,pc,12,17.38,4,0.31753128694193883,0
613,279,F,30s,sports,pc,4,266.16,3,0.21920378775955887,0
993,304,M,30s,electronics,mobile,17,276.12,1,0.12883282619372946,0
264,404,F,30s,fashion,tablet,18,463.65,2,0.12224389051446266,0
53,381,F,50s,sports,pc,20,197.02,4,0.20696376443273326,0
572,166,F,30s,book,pc,2,287.46,3,0.032186018348467384,0
620,311,M,30s,fashion,pc,0,371.61,3,0.03825592644648404,0
5,68,F,10s,sports,mobile,21,306.22,3,0.1823680693886951,0
103,463,F,30s,sports,mobile,4,82.31,4,0.08412719805924129,1
196,88,F,10s,electronics,mobile,18,90.05,4,0.12986159204347614,0
774,217,M,10s,fashion,pc,8,73.48,7,0.14457109076810748,0
877,1,F,30s,sports,pc,23,112.78,3,0.2875888551692028,0
992,135,M,20s,book,pc,6,167.52,5,0.30717301757824456,0
884,185,F,40s,fashion,pc,11,371.14,2,0.10674906078494162,0
350,351,F,20s,electronics,pc,13,35.16,3,0.05953605074398779,0
47,140,M,30s,food,mobile,15,411.12,6,0.09252545924865613,1
867,106,M,30s,sports,pc,12,134.92,6,0.24159906345128968,0
823,133,F,20s,food,tablet,17,308.64,5,0.44472212399693484,1
936,108,F,30s,sports,pc,9,278.62,2,0.24777095123359572,0
820,178,F,10s,electronics,mobile,20,81.24,7,0.2002417683712118,1
656,298,M,50s,electronics,pc,20,147.21,8,0.36854066840366984,0
269,358,M,30s,electronics,tablet,5,151.48,4,0.11192635626791674,1
370,380,F,30s,electronics,pc,21,313.8,11,0.31368554921135205,1
636,396,F,20s,fashion,tablet,2,395.31,7,0.3541573795153586,0
106,359,M,10s,fashion,tablet,3,498.16,1,0.12365455911182575,0
670,146,M,20s,sports,mobile,0,52.47,6,0.05430736205384192,0
659,450,F,20s,fashion,tablet,10,469.64,9,0.2923974724448503,1
657,74,M,30s,sports,pc,16,282.96,2,0.10763438891277959,0
120,463,F,10s,fashion,tablet,4,181.6,6,0.13158316512599333,0
831,478,M,30s,fashion,pc,11,145.86,7,0.37468698613172247,1
787,108,F,30s,fashion,pc,19,108.48,7,0.15248798257017412,0
604,122,F,30s,book,pc,22,280.75,4,0.19543952378744864,0
58,17,F,30s,electronics,pc,6,473.28,5,0.16974596796677602,0
951,196,M,50s,book,mobile,3,95.17,6,0.24523740438663413,0
346,327,F,40s,fashion,pc,15,220.9,6,0.11097055738342514,0
741,318,F,10s,fashion,mobile,14,105.9,7,0.3690556739468087,0
474,297,M,50s,book,tablet,13,91.94,6,0.029552254627150946,0
117,479,F,40s,sports,pc,1,434.04,9,0.30699331055613616,0
830,499,F,40s,electronics,tablet,9,134.67,2,0.11147551502157854,0
791,252,F,40s,sports,mobile,19,127.75,9,0.29543251541053384,0
127,487,M,50s,electronics,pc,23,455.35,5,0.10571312171882134,0
393,119,M,10s,food,pc,1,196.09,5,0.18672559276388526,0
908,162,M,20s,electronics,mobile,4,9.31,3,0.19843277410723148,0
641,198,M,40s,sports,tablet,12,361.99,5,0.203177841636862,1
58,498,F,20s,electronics,mobile,22,260.92,5,0.07028189945073542,0
634,486,M,20s,food,tablet,9,388.2,6,0.06693208836110434,1
513,45,M,30s,food,tablet,21,287.3,6,0.13898525603794698,0
751,314,M,20s,fashion,tablet,12,178.88,1,0.16830500044501945,0
802,179,F,30s,food,pc,13,37.95,5,0.1385836122382116,0
96,382,F,10s,book,mobile,17,433.64,1,0.26318196335720084,0
638,418,F,10s,sports,pc,19,107.51,6,0.3710836366757345,0
118,44,M,30s,book,mobile,22,485.82,4,0.4452911775623669,0
560,271,F,10s,book,tablet,7,126.69,5,0.11551507993943175,0
601,78,F,40s,sports,pc,4,414.38,3,0.16288968079861357,0
488,326,M,10s,book,pc,20,395.43,2,0.22716263891090518,0
237,178,F,30s,book,pc,19,234.06,5,0.24198435198375784,1
885,357,M,40s,book,tablet,11,203.84,4,0.12495544783453087,0
897,498,M,20s,food,mobile,15,353.11,8,0.17898650811398287,0
272,416,F,20s,sports,tablet,19,266.63,1,0.13125569075759158,0
189,451,M,20s,sports,pc,18,317.82,9,0.06594152163527259,0
999,3,M,30s,sports,pc,6,237.76,7,0.01222704124954849,0
704,214,M,20s,book,tablet,3,280.79,6,0.19340776539529433,0
447,342,M,10s,food,pc,18,98.63,3,0.30050897880383487,1
581,74,M,20s,sports,pc,9,32.42,2,0.052584280590051796,0
790,51,M,50s,electronics,mobile,7,181.18,6,0.41643394106023834,0
861,67,F,50s,sports,mobile,15,235.6,3,0.10538670797624104,0
247,332,M,20s,fashion,mobile,3,453.48,3,0.33244503875526943,1
963,93,M,20s,electronics,mobile,9,209.9,4,0.2446467397195885,1
76,176,M,50s,sports,mobile,18,219.79,6,0.2506137474838591,0
154,145,M,20s,book,mobile,15,339.04,2,0.08174545713456335,1
656,7,F,40s,sports,pc,11,107.36,4,0.022991711143014737,0
435,269,F,50s,food,pc,19,436.46,5,0.21837040922760326,0
997,376,M,30s,food,mobile,1,216.68,2,0.09795578871208288,0
86,322,F,50s,sports,tablet,10,465.74,7,0.1998172891363778,0
697,4,M,10s,book,mobile,19,139.28,5,0.3195997914940386,1
285,138,M,40s,book,pc,22,235.47,6,0.230407949818423,0
974,231,M,30s,book,tablet,12,390.19,6,0.1441199076144371,0
220,88,M,20s,sports,tablet,2,280.18,7,0.26356365851878905,0
69,17,F,10s,sports,tablet,16,332.32,4,0.247943144789133,1
47,52,F,10s,fashion,pc,9,143.94,3,0.17344055800147729,0
94,134,M,40s,food,tablet,7,167.59,2,0.4191022233100757,0
750,211,M,30s,electronics,pc,5,256.27,2,0.1377942812668199,0
958,325,F,10s,electronics,pc,13,105.23,3,0.12282769183119566,0
453,480,F,30s,food,mobile,18,67.52,5,0.11021853926341425,0
204,458,M,30s,fashion,pc,23,422.68,3,0.3384440273967119,0
912,393,F,10s,food,tablet,21,388.55,10,0.05965653663708096,1
218,219,M,30s,fashion,pc,0,466.37,3,0.20228566927129277,0
474,205,F,40s,fashion,pc,10,295.34,4,0.2120186499428369,0
432,211,F,10s,book,mobile,13,213.03,7,0.1524444386094588,0
341,277,F,40s,food,mobile,12,56.0,8,0.15770539175705975,0
551,24,F,40s,electronics,pc,11,425.98,3,0.046465554675285306,0
612,486,M,30s,sports,pc,21,230.85,6,0.15766482569024265,0
289,4,M,30s,sports,pc,5,282.76,4,0.28272771897612897,0
254,152,F,10s,food,mobile,3,160.19,6,0.13945328561586068,1
734,443,M,20s,sports,mobile,23,264.32,8,0.24458775823282708,0
357,483,F,10s,fashion,tablet,8,391.97,2,0.11465362763452931,0
23,259,F,40s,sports,tablet,6,357.57,4,0.12751983681941906,0
762,324,M,30s,fashion,tablet,6,494.52,1,0.25055226978589396,0
522,357,M,40s,fashion,tablet,12,250.35,10,0.06498652953198865,0
758,168,M,50s,electronics,mobile,1,267.2,3,0.14248541889811323,0
837,176,F,50s,sports,mobile,1,31.1,8,0.2200336128913477,1
100,310,M,40s,electronics,pc,14,197.74,8,0.047938418131666535,0
802,291,M,20s,sports,tablet,15,461.44,7,0.2814217603180884,1
180,479,M,20s,fashion,pc,1,178.49,6,0.11340628762075575,1
223,56,M,10s,sports,pc,19,384.23,6,0.20580484790742448,0
906,108,F,10s,electronics,mobile,4,488.91,3,0.38737918138444977,1
762,473,F,10s,book,pc,1,67.79,3,0.06267598991385695,0
659,296,F,30s,electronics,pc,19,170.33,7,0.1658277490123168,1
442,461,F,20s,book,mobile,6,239.82,2,0.40006661873599236,1
608,324,F,40s,food,mobile,4,122.5,4,0.23099068636099765,0
769,302,F,50s,electronics,mobile,10,11.16,8,0.24475037557901658,1
325,334,F,20s,sports,mobile,7,236.96,2,0.2189085004999177,0
516,141,M,20s,book,tablet,16,270.63,3,0.08438549662853384,0
16,155,F,20s,sports,tablet,13,314.59,5,0.2515024146002468,0
792,262,F,10s,book,tablet,4,414.47,1,0.293632998146026,0
336,273,F,30s,electronics,pc,3,130.26,4,0.5179826774183542,1
759,420,F,40s,electronics,tablet,2,35.21,4,0.22893778771650533,1
258,232,M,10s,sports,mobile,6,49.47,3,0.18003866667680923,0
497,241,F,30s,electronics,tablet,10,251.22,4,0.4706782085391372,1
988,355,F,20s,sports,mobile,0,461.51,4,0.3816674648220087,0
896,337,M,30s,fashion,tablet,21,491.19,6,0.5096648766942418,1
160,489,F,10s,book,tablet,23,106.5,5,0.2830105369319804,1
475,258,F,20s,sports,mobile,17,80.22,7,0.3404344677577602,1
852,249,F,10s,book,mobile,21,179.97,1,0.48746160326919247,1
664,77,F,40s,fashion,pc,0,234.63,3,0.13204535589547892,0
908,180,F,20s,book,pc,15,404.99,11,0.21718306984804506,0
690,66,F,30s,sports,pc,12,388.43,7,0.1710689715575061,0
675,308,F,10s,electronics,tablet,5,461.72,4,0.2665484388832624,0
380,348,M,50s,book,tablet,5,429.76,4,0.1657284156721863,0
545,171,M,30s,book,mobile,20,222.2,5,0.41450055293409416,0
929,474,F,30s,fashion,mobile,22,14.42,4,0.04419010600561182,0
957,22,M,20s,food,pc,13,122.11,7,0.05679876442266325,1
691,367,F,30s,electronics,mobile,4,306.98,3,0.24481537102399875,0
427,107,M,10s,sports,tablet,7,253.24,1,0.10721751517517217,0
613,439,F,50s,fashion,mobile,17,123.88,5,0.14056659739883104,0
268,323,M,40s,sports,mobile,5,70.14,4,0.5172124914517993,0
835,227,F,50s,sports,mobile,4,111.93,4,0.08999846775923287,0
577,444,M,10s,book,mobile,9,133.57,5,0.12107152678602377,0
417,442,M,20s,fashion,mobile,17,434.31,6,0.17101052194925428,0
168,396,F,10s,fashion,pc,12,356.58,6,0.02854088426496019,0
842,216,F,30s,electronics,pc,22,278.4,5,0.15619257382048463,0
43,69,M,20s,food,tablet,19,15.37,5,0.13763332080594456,0
556,84,M,40s,sports,pc,5,411.49,4,0.14375559382988698,0
285,103,F,40s,electronics,mobile,20,278.47,5,0.29663425545188005,0
397,39,M,10s,electronics,pc,3,315.53,6,0.08666475563968563,0
12,13,F,30s,sports,tablet,12,37.5,7,0.4376131345360841,0
607,297,M,40s,book,pc,17,408.35,3,0.0797311695830194,0
302,313,M,50s,book,tablet,12,416.85,8,0.2948128278694175,0
898,181,F,20s,sports,tablet,12,442.25,1,0.41230661045410927,0
253,493,F,50s,fashion,tablet,6,266.4,9,0.07001098407854893,0
499,268,F,40s,food,mobile,4,200.05,5,0.22893420648014415,0
754,13,M,40s,book,tablet,2,41.16,4,0.18715731442159345,0
35,120,M,10s,food,pc,5,100.97,4,0.11725180103007599,0
727,458,M,10s,electronics,pc,7,116.66,2,0.4344619905996083,0
849,353,F,20s,electronics,pc,11,36.03,6,0.41735681965888644,0
90,57,M,10s,sports,tablet,1,81.42,4,0.07731736594651308,0
776,40,M,30s,sports,tablet,10,443.97,6,0.2528272881402424,0
605,374,F,20s,sports,mobile,19,274.97,5,0.2055646217150697,1
922,336,M,30s,book,tablet,2,383.42,6,0.14246228108098627,1
970,128,M,10s,food,pc,22,141.14,1,0.036815247590149223,0
602,173,F,20s,electronics,mobile,9,71.63,6,0.3320887083776586,1
418,35,F,40s,food,pc,7,189.76,6,0.05113254784038641,0
115,259,F,50s,book,mobile,7,397.53,7,0.23783713515065505,0
617,376,F,40s,food,tablet,13,152.18,6,0.07838612845361345,0
903,5,F,30s,food,mobile,3,106.24,7,0.20217519965453615,1
196,218,F,40s,sports,tablet,14,16.09,5,0.47745693053573124,0
826,11,F,40s,food,tablet,9,313.89,4,0.24381265781940673,0
501,382,F,50s,food,pc,17,220.73,5,0.3471804480838026,0
626,327,F,50s,food,tablet,21,133.08,5,0.06184522539303186,0
493,117,M,40s,fashion,tablet,14,262.28,3,0.1728884804924256,0
75,184,F,50s,electronics,tablet,18,351.81,7,0.02705489328602534,0
413,394,F,40s,electronics,pc,23,127.5,3,0.14538622763999645,0
376,362,M,20s,food,tablet,2,306.34,5,0.16393728751345157,1
420,116,F,40s,sports,pc,1,133.78,1,0.23605084910643961,1
729,162,M,10s,sports,mobile,12,493.4,4,0.3672317534735485,1
277,67,M,50s,sports,pc,12,367.53,9,0.04344756331956917,0
761,200,F,50s,electronics,pc,8,303.32,6,0.041395774793459995,0
676,31,M,30s,book,tablet,2,90.3,4,0.34602607282185144,0
394,75,F,30s,food,pc,1,295.26,11,0.2425849553476123,0
869,237,F,10s,electronics,mobile,13,401.23,10,0.14007559332595884,1
457,327,M,50s,sports,pc,15,369.87,2,0.0988947667371628,0
